,solar,wind,cons,market,spot
2019-03-23 00:00:00+01:00,0,10550.4647,48887,34.35507586,35.53
2019-03-23 01:00:00+01:00,0,10542.4699,46457,33.41596467,34.94
2019-03-23 02:00:00+01:00,0,9993.813,45420,32.06628658,34.9
2019-03-23 03:00:00+01:00,0,9459.0765,45555,32.50712777,33.1
2019-03-23 04:00:00+01:00,0,8964.7687,45858,33.19236318,33.05
2019-03-23 05:00:00+01:00,0,8415.4979,46391,34.42016366,34.6
2019-03-23 06:00:00+01:00,730,8024.5776,47115,34.17578523,36.64
2019-03-23 07:00:00+01:00,4597,7794.5255,49925,35.79522397,38.86
2019-03-23 08:00:00+01:00,9785,7248.756,53357,40.05304717,38.43
2019-03-23 09:00:00+01:00,14732,6975.9604,55709,40.55889396,37.38
2019-03-23 10:00:00+01:00,18569,6883.2763,56578,38.08497761,34.53
2019-03-23 11:00:00+01:00,20806,7771.9841,57364,36.07291632,31.95
2019-03-23 12:00:00+01:00,21218,8756.7972,56801,33.37132135,29.82
2019-03-23 13:00:00+01:00,19789,9805.0817,54936,32.03295345,29.06
2019-03-23 14:00:00+01:00,16698,10026.9529,53053,30.90142901,28.25
2019-03-23 15:00:00+01:00,12338,10405.5252,52036,30.63767478,29.52
2019-03-23 16:00:00+01:00,7383,10956.9151,51563,30.17514805,31.38
2019-03-23 17:00:00+01:00,2907,10228.1019,52708,36.75227429,37
2019-03-23 18:00:00+01:00,382,9797.9844,55387,39.46686281,41.05
2019-03-23 19:00:00+01:00,0,9695.3233,57333,43.32707096,44.99
2019-03-23 20:00:00+01:00,0,8605.1189,54307,40.45470374,42.25
2019-03-23 21:00:00+01:00,0,7716.6861,51312,37.34333006,39.1
2019-03-23 22:00:00+01:00,0,7030.5554,49413,39.7325046,40.35
2019-03-23 23:00:00+01:00,0,6380.357,46368,38.07415471,37.93
2019-03-24 00:00:00+01:00,0,4982.4926,43170,34.3424497,39.15
2019-03-24 01:00:00+01:00,0,4645.2578,41420,32.59929306,36.05
2019-03-24 02:00:00+01:00,0,4032.8024,40471,31.16896164,34.45
2019-03-24 03:00:00+01:00,0,3560.4996,40200,29.59375158,33.61
2019-03-24 04:00:00+01:00,0,3206.5703,40398,29.10138889,33.85
2019-03-24 05:00:00+01:00,0,2716.529,40692,28.70197052,34.2
2019-03-24 06:00:00+01:00,681,2376.948,40563,29.69472696,34.32
2019-03-24 07:00:00+01:00,3965,2168.956,42125,29.51745766,34.98
2019-03-24 08:00:00+01:00,8343,1915.2131,45490,30.50717357,36.6
2019-03-24 09:00:00+01:00,12516,1967.9495,48399,30.233485,35.81
2019-03-24 10:00:00+01:00,15759,2256.7893,50098,26.47320099,33.78
2019-03-24 11:00:00+01:00,17659,3162.6397,52064,25.61521437,32.01
2019-03-24 12:00:00+01:00,18024,4442.1454,51564,23.40558643,31.1
2019-03-24 13:00:00+01:00,16836,6173.7674,50107,17.41337866,25.08
2019-03-24 14:00:00+01:00,14243,7609.0976,48448,15.10247683,24.13
2019-03-24 15:00:00+01:00,10570,9286.3392,47596,14.47078032,23.79
2019-03-24 16:00:00+01:00,6378,11212.3547,47132,19.57290699,25.1
2019-03-24 17:00:00+01:00,2560,11394.931,48791,28.89075545,33.02
2019-03-24 18:00:00+01:00,351,11759.9037,51836,35.91027367,39.37
2019-03-24 19:00:00+01:00,0,12390.0453,54834,39.20655937,42.6
2019-03-24 20:00:00+01:00,0,13527.8905,53332,37.36124231,39.33
2019-03-24 21:00:00+01:00,0,14931.7754,51663,35.0499242,36.34
2019-03-24 22:00:00+01:00,0,16542.294,51155,30.46192898,34.47
2019-03-24 23:00:00+01:00,0,17703.6396,48145,24.72258994,29.99
2019-03-25 00:00:00+01:00,0,17796.488,44025,22.10122771,24.34
2019-03-25 01:00:00+01:00,0,19202.6078,42675,23.19384658,22.5
2019-03-25 02:00:00+01:00,0,20596.0506,42300,21.82233431,23.01
2019-03-25 03:00:00+01:00,0,22118.89,42770,20.67842072,20.89
2019-03-25 04:00:00+01:00,0,23632.8126,44549,21.29819822,21.57
2019-03-25 05:00:00+01:00,0,24617.7815,49286,22.37628505,26.05
2019-03-25 06:00:00+01:00,668,25699.2977,58087,32.82188252,34.45
2019-03-25 07:00:00+01:00,3635,26819.8537,63617,38.10687286,38.39
2019-03-25 08:00:00+01:00,7526,27616.985,66295,38.10684089,39.17
2019-03-25 09:00:00+01:00,11228,28243.5486,66697,32.05386044,29.93
2019-03-25 10:00:00+01:00,14099,28714.2957,67452,28.10376223,29.96
2019-03-25 11:00:00+01:00,15776,28920.6611,68048,23.10913753,30.79
2019-03-25 12:00:00+01:00,16090,28836.4713,67559,21.49159328,30.06
2019-03-25 13:00:00+01:00,15028,28515.6351,67331,20.09099912,31.33
2019-03-25 14:00:00+01:00,12719,28986.6269,66221,21.94510375,29.25
2019-03-25 15:00:00+01:00,9452,29351.3722,65355,27.12967185,29.67
2019-03-25 16:00:00+01:00,5722,29608.8368,63678,29.38853012,28.94
2019-03-25 17:00:00+01:00,2316,27626.0041,63835,37.79576846,36.68
2019-03-25 18:00:00+01:00,336,25414.9654,65250,43.70572523,41.2
2019-03-25 19:00:00+01:00,0,23135.919,67627,47.12562808,46.45
2019-03-25 20:00:00+01:00,0,22139.9808,64712,43.40230441,42.87
2019-03-25 21:00:00+01:00,0,21140.513,60985,40.06776803,39.81
2019-03-25 22:00:00+01:00,0,20122.7399,57547,40.11204027,39.99
2019-03-25 23:00:00+01:00,0,19509.9121,53289,37.46252329,37.56
2019-03-26 00:00:00+01:00,0,16171.6308,50023,26.57171362,33.25
2019-03-26 01:00:00+01:00,0,15562.6686,48232,29.21509341,30.79
2019-03-26 02:00:00+01:00,0,15807.0744,47477,28.70810108,30.07
2019-03-26 03:00:00+01:00,0,16108.9683,47943,28.19699566,30.01
2019-03-26 04:00:00+01:00,0,16482.628,49337,28.30138397,30.03
2019-03-26 05:00:00+01:00,0,17188.7736,53070,31.32428874,32.5
2019-03-26 06:00:00+01:00,533,18052.3377,60271,35.51889799,39
2019-03-26 07:00:00+01:00,2684,19044.2744,65218,41.26550017,42.8
2019-03-26 08:00:00+01:00,5452,21706.7901,67544,40.00066373,42.75
2019-03-26 09:00:00+01:00,8068,24159.6971,67969,39.35813397,35.9
2019-03-26 10:00:00+01:00,10087,26229.4924,68755,34.11718524,32.54
2019-03-26 11:00:00+01:00,11258,25927.242,69576,32.14536118,32.58
2019-03-26 12:00:00+01:00,11463,25364.2807,68950,31.27044452,32.51
2019-03-26 13:00:00+01:00,10695,24569.3194,68516,31.2592179,31.78
2019-03-26 14:00:00+01:00,9047,24051.6494,67709,30.18080704,30.87
2019-03-26 15:00:00+01:00,6725,23375.0717,66889,28.31351452,31.94
2019-03-26 16:00:00+01:00,4079,22557.2565,65422,31.80570252,34
2019-03-26 17:00:00+01:00,1663,19777.7752,65371,38.94598895,39.76
2019-03-26 18:00:00+01:00,254,16927.181,65961,42.43166696,43
2019-03-26 19:00:00+01:00,0,14234.9813,67924,47.45377628,49.4
2019-03-26 20:00:00+01:00,0,12612.2364,65229,42.20000359,46.41
2019-03-26 21:00:00+01:00,0,11191.7051,61623,40.52052754,43.37
2019-03-26 22:00:00+01:00,0,9983.8114,58185,40.44849662,42.28
2019-03-26 23:00:00+01:00,0,9813.2626,53916,37.51385543,38.42
2019-03-27 00:00:00+01:00,0,7999.125,49827,34.70731496,36.62
2019-03-27 01:00:00+01:00,0,7872.7816,48035,32.71579856,34.81
2019-03-27 02:00:00+01:00,0,8153.1161,47279,31.86021338,34.27
2019-03-27 03:00:00+01:00,0,8459.3047,47744,32.13294693,33.37
2019-03-27 04:00:00+01:00,0,8795.9143,49149,32.90531767,34.14
2019-03-27 05:00:00+01:00,0,8959.5143,52901,35.48912614,36.82
2019-03-27 06:00:00+01:00,552,9227.8939,60111,43.71308006,42.01
2019-03-27 07:00:00+01:00,2696,9603.249,65137,47.94354812,46
2019-03-27 08:00:00+01:00,5445,10446.9573,67481,46.85152482,47.04
2019-03-27 09:00:00+01:00,8048,11460.6023,67870,40.63543038,43.94
2019-03-27 10:00:00+01:00,10062,12597.329,68567,37.67837482,41.48
2019-03-27 11:00:00+01:00,11236,13523.3455,69361,36.94008268,40.61
2019-03-27 12:00:00+01:00,11453,14411.6543,68692,36.4731734,40
2019-03-27 13:00:00+01:00,10704,15236.7858,68217,35.63010572,39.58
2019-03-27 14:00:00+01:00,9080,14983.8176,67407,35.90986323,38.75
2019-03-27 15:00:00+01:00,6782,14686.9649,66571,35.17231166,39.47
2019-03-27 16:00:00+01:00,4152,14398.5474,65118,36.66582151,39.18
2019-03-27 17:00:00+01:00,1731,13656.2297,64982,38.80632877,41.49
2019-03-27 18:00:00+01:00,283,13048.9967,65493,42.71691298,44.17
2019-03-27 19:00:00+01:00,0,12611.6406,67539,46.62848287,47.91
2019-03-27 20:00:00+01:00,0,12153.8487,64975,42.66426431,43.99
2019-03-27 21:00:00+01:00,0,11750.8143,61386,39.55024554,41.22
2019-03-27 22:00:00+01:00,0,11396.849,57853,40.60776691,40.83
2019-03-27 23:00:00+01:00,0,10864.964,53517,36.17568837,36.92
2019-03-28 00:00:00+01:00,0,9180.7804,50294,34.91124757,32.73
2019-03-28 01:00:00+01:00,0,8928.3409,48708,35.68232249,33.67
2019-03-28 02:00:00+01:00,0,8653.1516,48270,35.05629882,33.38
2019-03-28 03:00:00+01:00,0,8421.105,48579,34.86051888,33.29
2019-03-28 04:00:00+01:00,0,8244.9139,49984,36.79220892,33.12
2019-03-28 05:00:00+01:00,0,7652.3064,53292,39.77019577,36.67
2019-03-28 06:00:00+01:00,553,7155.7288,60173,47.48544094,44.48
2019-03-28 07:00:00+01:00,2591,6752.1278,65507,49.24999544,49.13
2019-03-28 08:00:00+01:00,5190,6671.5168,67933,47.14942533,48.79
2019-03-28 09:00:00+01:00,7648,6648.2784,67869,44.03092258,46.78
2019-03-28 10:00:00+01:00,9553,6663.1042,68862,40.54895514,44.12
2019-03-28 11:00:00+01:00,10667,6639.6287,69992,38.39777377,43.36
2019-03-28 12:00:00+01:00,10882,6753.6617,69054,37.37946794,42.54
2019-03-28 13:00:00+01:00,10187,6989.3795,68562,38.39888277,42.39
2019-03-28 14:00:00+01:00,8666,6473.4806,67650,41.69106434,43.06
2019-03-28 15:00:00+01:00,6504,6085.4514,66743,43.44315603,44.09
2019-03-28 16:00:00+01:00,4020,5846.8315,65717,45.26537311,44.47
2019-03-28 17:00:00+01:00,1712,5014.0128,65016,46.94947083,46.98
2019-03-28 18:00:00+01:00,303,4481.9479,65703,48.50712367,48.16
2019-03-28 19:00:00+01:00,0,4244.3756,67069,54.02589998,52.77
2019-03-28 20:00:00+01:00,0,4331.9303,64527,46.15334841,46.61
2019-03-28 21:00:00+01:00,0,4547.0266,60939,42.7243955,43.48
2019-03-28 22:00:00+01:00,0,4870.602,57360,41.70311881,42.38
2019-03-28 23:00:00+01:00,0,5132.7016,53102,37.28008312,39.32
2019-03-29 00:00:00+01:00,0,5158.758,50077,34.3786188,39.28
2019-03-29 01:00:00+01:00,0,5467.4078,48272,33.18077828,34.1
2019-03-29 02:00:00+01:00,0,5603.5483,47527,32.39002475,34.44
2019-03-29 03:00:00+01:00,0,5878.2235,48038,32.36154853,34.47
2019-03-29 04:00:00+01:00,0,6351.1507,49268,31.9829671,34.99
2019-03-29 05:00:00+01:00,0,6676.1629,52871,34.61438568,38.04
2019-03-29 06:00:00+01:00,1179,7188.7079,59890,40.66634349,45.56
2019-03-29 07:00:00+01:00,5020,7905.4117,64830,44.42359155,48.44
2019-03-29 08:00:00+01:00,9833,7746.567,67153,42.89543906,47.62
2019-03-29 09:00:00+01:00,14353,7799.7607,67165,38.05858051,43.07
2019-03-29 10:00:00+01:00,17834,8005.5976,67641,32.61192748,38.2
2019-03-29 11:00:00+01:00,19850,8316.775,68130,31.08432857,34.49
2019-03-29 12:00:00+01:00,20205,8531.3981,66972,30.99440931,33.43
2019-03-29 13:00:00+01:00,18883,8627.84,65637,30.88931367,32.87
2019-03-29 14:00:00+01:00,16043,8294.3393,63803,29.97722548,32.4
2019-03-29 15:00:00+01:00,12029,7949.2533,62525,30.70625644,33.13
2019-03-29 16:00:00+01:00,7429,7649.911,61603,32.89740197,36.01
2019-03-29 17:00:00+01:00,3166,7300.5988,61615,41.86590032,44
2019-03-29 18:00:00+01:00,568,7146.5491,63133,46.15104923,49.54
2019-03-29 19:00:00+01:00,0,7189.73,64638,48.33625821,49.33
2019-03-29 20:00:00+01:00,0,7244.8543,61895,46.7002618,47.94
2019-03-29 21:00:00+01:00,0,7451.4263,58046,41.18402284,43.04
2019-03-29 22:00:00+01:00,0,7798.5545,55115,40.57453248,42.75
2019-03-29 23:00:00+01:00,0,7284.2188,51013,37.25974302,39.32
2019-03-30 00:00:00+01:00,0,6705.0224,47934,36.19645644,37.49
2019-03-30 01:00:00+01:00,0,6364.8564,46071,34.11640024,36.68
2019-03-30 02:00:00+01:00,0,6099.3788,44640,33.15759619,34.36
2019-03-30 03:00:00+01:00,0,5922.8544,44692,32.89431468,34.61
2019-03-30 04:00:00+01:00,0,5890.6691,44763,33.68830232,36.08
2019-03-30 05:00:00+01:00,3,6339.2199,45466,34.37732963,35.02
2019-03-30 06:00:00+01:00,1597,7003.2698,45874,35.88698793,33.51
2019-03-30 07:00:00+01:00,6408,7892.3153,48692,36.15224592,33.23
2019-03-30 08:00:00+01:00,12346,6835.8637,52215,35.37216703,34.93
2019-03-30 09:00:00+01:00,17887,6132.7447,54313,32.92928993,33.17
2019-03-30 10:00:00+01:00,22134,5729.4471,55235,31.87704907,31.63
2019-03-30 11:00:00+01:00,24571,6600.087,55513,29.03720481,29.24
2019-03-30 12:00:00+01:00,24965,7765.9299,54517,27.16991469,28.77
2019-03-30 13:00:00+01:00,23301,9228.4518,53092,24.30584352,25.92
2019-03-30 14:00:00+01:00,19777,9728.5544,51077,22.89185258,25.45
2019-03-30 15:00:00+01:00,14820,10347.5732,50161,25.85737441,29.25
2019-03-30 16:00:00+01:00,9154,11113.1673,50040,29.33220656,32.02
2019-03-30 17:00:00+01:00,3906,9774.3952,50267,38.08569761,37.39
2019-03-30 18:00:00+01:00,724,8651.8629,53124,44.9437834,44.99
2019-03-30 19:00:00+01:00,0,7825.9366,54934,45.10626845,45.96
2019-03-30 20:00:00+01:00,0,7944.6808,52508,43.88925262,43.08
2019-03-30 21:00:00+01:00,0,8350.3018,49948,40.47758167,40.53
